temperature_2m,cloud_cover,shortwave_radiation,direct_radiation,direct_normal_irradiance,diffuse_radiation,wind_speed_10m,precipitation
-0.3,0,0.0,0.0,0.0,0.0,6.2,0.0
0.4,0,0.0,0.0,0.0,0.0,6.1,0.0
-0.3,43,0.0,0.0,0.0,0.0,6.0,0.0
0.5,5,0.0,0.0,0.0,0.0,4.3,0.0
0.4,31,0.0,0.0,0.0,0.0,3.6,0.0
0.7,37,0.0,0.0,0.0,0.0,3.3,0.0
0.7,12,0.0,0.0,0.0,0.0,1.3,0.0
0.7,2,0.0,0.0,0.0,0.0,1.5,0.0
0.2,0,21.0,9.0,121.5,12.0,1.4,0.0
3.5,47,149.0,97.0,510.5,52.0,2.2,0.0
6.9,23,291.0,210.0,647.2,81.0,4.0,0.0
9.3,58,407.0,316.0,749.7,91.0,4.3,0.0
10.9,39,453.0,335.0,705.9,118.0,4.4,0.0
12.1,47,464.0,353.0,735.4,111.0,3.5,0.0
12.3,54,395.0,271.0,619.5,124.0,4.0,0.0
12.2,87,293.0,182.0,520.3,111.0,3.8,0.0
9.5,92,153.0,66.0,295.9,87.0,5.6,0.0
6.3,92,30.0,5.0,53.9,25.0,7.6,0.0
6.8,89,0.0,0.0,0.0,0.0,5.8,0.0
6.6,71,0.0,0.0,0.0,0.0,3.9,0.0
6.0,92,0.0,0.0,0.0,0.0,2.6,0.0
5.9,98,0.0,0.0,0.0,0.0,3.2,0.0
5.6,100,0.0,0.0,0.0,0.0,3.7,0.0
4.5,100,0.0,0.0,0.0,0.0,4.8,0.0
4.6,99,0.0,0.0,0.0,0.0,5.4,0.0
5.2,98,0.0,0.0,0.0,0.0,3.4,0.0
9.0,98,0.0,0.0,0.0,0.0,4.9,0.0
10.3,90,0.0,0.0,0.0,0.0,4.0,0.0
10.7,90,0.0,0.0,0.0,0.0,3.6,0.0
9.7,95,0.0,0.0,0.0,0.0,4.8,0.0
7.0,96,0.0,0.0,0.0,0.0,7.6,0.0
6.0,99,0.0,0.0,0.0,0.0,6.9,0.0
6.3,99,8.0,1.0,13.3,7.0,4.2,0.0
6.6,96,50.0,8.0,41.6,42.0,7.1,0.0
7.4,99,121.0,25.0,76.5,96.0,7.7,0.0
9.3,93,249.0,78.0,183.8,171.0,5.9,0.0
11.6,81,302.0,130.0,272.1,172.0,3.6,0.0
14.0,92,360.0,183.0,378.6,177.0,4.6,0.0
12.0,98,265.0,72.0,163.3,193.0,3.4,0.0
11.3,100,84.0,3.0,8.5,81.0,6.1,0.1
10.8,97,77.0,3.0,13.2,74.0,5.9,0.0
8.1,99,24.0,2.0,21.1,22.0,7.4,0.0
7.1,99,0.0,0.0,0.0,0.0,8.7,0.0
6.9,100,0.0,0.0,0.0,0.0,8.5,0.0
7.3,99,0.0,0.0,0.0,0.0,6.6,0.0
7.5,100,0.0,0.0,0.0,0.0,5.1,0.0
7.5,100,0.0,0.0,0.0,0.0,4.7,0.0
7.3,100,0.0,0.0,0.0,0.0,5.0,0.0
8.4,100,0.0,0.0,0.0,0.0,7.9,0.0
8.3,100,0.0,0.0,0.0,0.0,6.9,0.0
8.3,93,0.0,0.0,0.0,0.0,8.3,0.0
7.5,97,0.0,0.0,0.0,0.0,6.2,0.0
7.4,94,0.0,0.0,0.0,0.0,6.2,0.0
7.7,99,0.0,0.0,0.0,0.0,5.6,0.0
6.4,100,0.0,0.0,0.0,0.0,6.5,0.0
7.4,100,0.0,0.0,0.0,0.0,5.1,0.0
8.7,100,11.0,0.0,0.0,11.0,5.8,0.1
9.0,100,33.0,0.0,0.0,33.0,5.1,0.1
9.0,100,60.0,2.0,6.1,58.0,5.1,0.2
9.6,100,89.0,1.0,2.3,88.0,5.2,0.4
9.7,100,86.0,3.0,6.2,83.0,4.1,0.6
9.9,97,77.0,3.0,6.2,74.0,2.6,0.1
11.4,96,139.0,13.0,29.2,126.0,4.7,0.0
10.2,99,65.0,0.0,0.0,65.0,5.3,0.0
9.7,100,60.0,4.0,17.4,56.0,3.5,0.1
9.6,97,10.0,1.0,10.4,9.0,4.5,0.3
9.6,100,0.0,0.0,0.0,0.0,2.5,0.3
7.9,100,0.0,0.0,0.0,0.0,5.4,0.2
8.1,100,0.0,0.0,0.0,0.0,6.1,0.6
7.6,100,0.0,0.0,0.0,0.0,6.6,0.5
7.4,100,0.0,0.0,0.0,0.0,4.0,0.5
7.4,100,0.0,0.0,0.0,0.0,5.4,0.5
7.3,100,0.0,0.0,0.0,0.0,8.8,0.5
6.4,100,0.0,0.0,0.0,0.0,11.3,1.0
5.4,100,0.0,0.0,0.0,0.0,7.0,1.3
4.9,100,0.0,0.0,0.0,0.0,7.2,1.1
4.3,100,0.0,0.0,0.0,0.0,6.1,1.3
3.8,100,0.0,0.0,0.0,0.0,6.5,1.2
3.5,100,0.0,0.0,0.0,0.0,6.7,1.1
3.2,100,0.0,0.0,0.0,0.0,6.2,1.0
3.1,100,3.0,0.0,0.0,3.0,5.4,1.0
3.2,100,17.0,0.0,0.0,17.0,5.8,0.9
3.4,100,45.0,0.0,0.0,45.0,6.1,0.7
3.6,99,88.0,6.0,13.9,82.0,7.1,0.4
3.7,99,100.0,12.0,24.8,88.0,6.6,0.3
3.9,97,133.0,22.0,44.9,111.0,7.5,0.4
3.5,100,115.0,24.0,53.5,91.0,7.0,0.3
3.5,100,86.0,20.0,55.4,66.0,8.4,0.4
2.9,98,44.0,7.0,29.9,37.0,5.9,0.4
2.4,98,6.0,1.0,10.2,5.0,3.5,0.4
2.2,98,0.0,0.0,0.0,0.0,3.2,0.6
2.0,98,0.0,0.0,0.0,0.0,3.6,0.5
2.0,99,0.0,0.0,0.0,0.0,4.0,0.5
1.9,99,0.0,0.0,0.0,0.0,3.3,0.4
1.4,100,0.0,0.0,0.0,0.0,3.3,0.6
1.6,97,0.0,0.0,0.0,0.0,2.3,0.5
1.8,90,0.0,0.0,0.0,0.0,1.5,0.4
1.9,87,0.0,0.0,0.0,0.0,1.9,0.3
1.5,90,0.0,0.0,0.0,0.0,0.8,0.2
1.7,84,0.0,0.0,0.0,0.0,2.0,0.5
1.5,89,0.0,0.0,0.0,0.0,1.6,0.3
1.4,75,0.0,0.0,0.0,0.0,1.1,0.3
0.8,82,0.0,0.0,0.0,0.0,1.0,0.3
1.2,74,0.0,0.0,0.0,0.0,1.3,0.8
1.5,65,10.0,2.0,25.4,8.0,1.0,0.3
2.2,52,92.0,33.0,165.6,59.0,2.6,0.2
3.0,52,192.0,107.0,319.3,85.0,5.1,0.2
3.6,54,254.0,134.0,309.1,120.0,6.9,0.1
4.1,53,338.0,179.0,367.1,159.0,8.6,0.1
3.9,47,298.0,127.0,257.1,171.0,10.1,0.1
3.5,36,280.0,128.0,283.2,152.0,9.8,0.1
3.2,57,252.0,145.0,397.6,107.0,10.9,0.2
2.1,51,126.0,59.0,248.1,67.0,9.9,0.2
1.3,41,31.0,13.0,129.5,18.0,5.2,0.1
-0.2,36,0.0,0.0,0.0,0.0,6.1,0.1
0.5,33,0.0,0.0,0.0,0.0,3.8,0.0
-1.1,41,0.0,0.0,0.0,0.0,2.9,0.0
-1.6,53,0.0,0.0,0.0,0.0,3.3,0.0
-0.6,75,0.0,0.0,0.0,0.0,1.6,0.1
0.1,70,0.0,0.0,0.0,0.0,3.4,0.1
-1.0,35,0.0,0.0,0.0,0.0,2.9,0.1
-1.9,49,0.0,0.0,0.0,0.0,2.8,0.0
0.1,31,0.0,0.0,0.0,0.0,2.9,0.0
0.2,88,0.0,0.0,0.0,0.0,3.4,0.1
-0.2,73,0.0,0.0,0.0,0.0,4.7,0.1
-0.8,25,0.0,0.0,0.0,0.0,5.4,0.1
-2.2,14,0.0,0.0,0.0,0.0,5.6,0.0
-3.0,16,0.0,0.0,0.0,0.0,6.4,0.0
-1.2,5,23.0,10.0,125.2,13.0,2.9,0.0
0.6,1,149.0,94.0,465.6,55.0,4.8,0.0
2.1,3,277.0,188.0,556.1,89.0,5.8,0.0
3.0,0,390.0,293.0,670.9,97.0,10.2,0.0
3.8,34,473.0,365.0,743.1,108.0,14.3,0.0
4.2,57,440.0,292.0,586.7,148.0,14.3,0.0
3.5,63,381.0,217.0,476.0,164.0,12.2,0.0
3.5,90,207.0,87.0,236.1,120.0,12.9,0.0
2.9,78,109.0,36.0,149.0,73.0,12.4,0.0
2.1,50,29.0,9.0,87.9,20.0,8.3,0.0
0.8,44,0.0,0.0,0.0,0.0,5.6,0.0
-0.1,12,0.0,0.0,0.0,0.0,6.8,0.0
0.3,6,0.0,0.0,0.0,0.0,6.8,0.0
-1.4,1,0.0,0.0,0.0,0.0,7.6,0.0
0.6,1,0.0,0.0,0.0,0.0,4.9,0.0
0.0,1,0.0,0.0,0.0,0.0,1.8,0.0
-1.1,0,0.0,0.0,0.0,0.0,0.8,0.0
-3.6,0,0.0,0.0,0.0,0.0,3.5,0.0
-2.9,1,0.0,0.0,0.0,0.0,2.6,0.0
-4.7,1,0.0,0.0,0.0,0.0,4.6,0.0
-4.6,4,0.0,0.0,0.0,0.0,4.0,0.0
-4.6,7,0.0,0.0,0.0,0.0,4.0,0.0
-4.9,6,0.0,0.0,0.0,0.0,3.6,0.0
-4.8,11,0.0,0.0,0.0,0.0,4.2,0.0
-3.4,25,24.0,11.0,135.4,13.0,6.8,0.0
-0.4,33,137.0,81.0,395.8,56.0,6.0,0.0
1.0,35,253.0,159.0,466.1,94.0,3.9,0.0
2.5,78,355.0,231.0,524.9,124.0,2.1,0.0
3.6,83,427.0,284.0,574.0,143.0,6.0,0.0
4.0,100,357.0,208.0,414.8,149.0,8.4,0.0
3.1,100,245.0,82.0,178.4,163.0,8.6,0.0
3.1,100,140.0,28.0,75.2,112.0,8.1,0.0
2.8,94,71.0,7.0,28.5,64.0,5.1,0.0
1.7,82,19.0,4.0,38.3,15.0,5.2,0.0
2.2,60,0.0,0.0,0.0,0.0,4.7,0.0
2.0,59,0.0,0.0,0.0,0.0,3.2,0.0
1.8,61,0.0,0.0,0.0,0.0,1.8,0.0
1.2,70,0.0,0.0,0.0,0.0,1.0,0.0
-0.9,50,0.0,0.0,0.0,0.0,1.6,0.0
-1.9,42,0.0,0.0,0.0,0.0,3.8,0.0
-2.8,15,0.0,0.0,0.0,0.0,4.3,0.0
-3.6,32,0.0,0.0,0.0,0.0,3.9,0.0
-3.8,67,0.0,0.0,0.0,0.0,5.1,0.0
-2.9,76,0.0,0.0,0.0,0.0,2.7,0.0
-2.0,89,0.0,0.0,0.0,0.0,2.7,0.0
-1.4,88,0.0,0.0,0.0,0.0,3.1,0.0
-1.3,78,0.0,0.0,0.0,0.0,2.7,0.0
-1.2,65,0.0,0.0,0.0,0.0,3.6,0.0
-0.4,40,20.0,7.0,84.7,13.0,2.9,0.0
1.1,17,130.0,70.0,337.4,60.0,2.2,0.0
2.6,6,284.0,194.0,563.5,90.0,1.5,0.0
3.9,2,415.0,314.0,708.0,101.0,1.8,0.0
5.0,32,486.0,371.0,744.3,115.0,1.1,0.0
5.8,5,503.0,394.0,779.7,109.0,1.1,0.0
5.2,52,453.0,351.0,756.9,102.0,1.3,0.0
5.4,100,310.0,200.0,531.3,110.0,3.0,0.0
4.8,100,184.0,105.0,421.1,79.0,4.4,0.0
1.7,95,51.0,23.0,216.1,28.0,6.6,0.0
1.6,95,0.0,0.0,0.0,0.0,4.8,0.0
2.2,86,0.0,0.0,0.0,0.0,3.4,0.0
2.5,68,0.0,0.0,0.0,0.0,2.4,0.0
2.3,61,0.0,0.0,0.0,0.0,1.8,0.0
-0.1,53,0.0,0.0,0.0,0.0,4.3,0.0
-0.2,45,0.0,0.0,0.0,0.0,2.9,0.0
-0.9,35,0.0,0.0,0.0,0.0,3.8,0.0
-1.8,29,0.0,0.0,0.0,0.0,4.1,0.0
-1.9,26,0.0,0.0,0.0,0.0,4.0,0.0
-1.2,37,0.0,0.0,0.0,0.0,1.3,0.0
-1.5,39,0.0,0.0,0.0,0.0,1.5,0.0
-2.3,45,0.0,0.0,0.0,0.0,3.4,0.0
-2.4,47,0.0,0.0,0.0,0.0,2.4,0.0
-2.9,54,0.0,0.0,0.0,0.0,3.7,0.0
-1.5,54,24.0,10.0,118.8,14.0,4.1,0.0
0.6,62,122.0,68.0,323.1,54.0,2.1,0.0
2.5,63,244.0,147.0,422.9,97.0,0.4,0.0
4.1,65,351.0,231.0,516.7,120.0,1.6,0.0
5.4,49,405.0,274.0,545.5,131.0,2.8,0.0
6.4,89,444.0,305.0,598.8,139.0,3.2,0.0
6.7,100,408.0,275.0,587.9,133.0,2.6,0.0
6.5,80,316.0,209.0,549.3,107.0,4.2,0.0
5.5,80,175.0,91.0,359.2,84.0,4.0,0.0
2.3,84,48.0,19.0,175.1,29.0,6.9,0.0
3.1,81,0.0,0.0,0.0,0.0,5.3,0.0
1.0,67,0.0,0.0,0.0,0.0,6.4,0.0
2.1,86,0.0,0.0,0.0,0.0,4.1,0.0
2.0,98,0.0,0.0,0.0,0.0,2.2,0.0
1.7,88,0.0,0.0,0.0,0.0,4.3,0.0
1.4,90,0.0,0.0,0.0,0.0,3.3,0.0
0.6,91,0.0,0.0,0.0,0.0,2.5,0.0
0.2,94,0.0,0.0,0.0,0.0,3.9,0.0
0.2,93,0.0,0.0,0.0,0.0,1.1,0.0
-0.3,40,0.0,0.0,0.0,0.0,2.5,0.0
-0.7,34,0.0,0.0,0.0,0.0,1.0,0.0
-1.1,22,0.0,0.0,0.0,0.0,2.3,0.0
-1.1,13,0.0,0.0,0.0,0.0,1.8,0.0
-1.3,20,0.0,0.0,0.0,0.0,3.1,0.0
-0.9,26,27.0,12.0,140.0,15.0,3.5,0.0
2.4,7,160.0,100.0,468.3,60.0,3.0,0.0
5.3,4,306.0,219.0,624.0,87.0,3.9,0.0
7.1,2,427.0,328.0,727.6,99.0,5.0,0.0
8.6,0,495.0,391.0,772.5,104.0,3.3,0.0
9.8,67,504.0,400.0,779.2,104.0,4.6,0.0
10.1,29,451.0,348.0,737.4,103.0,5.9,0.0
9.8,22,351.0,259.0,673.4,92.0,6.6,0.0
8.4,24,207.0,135.0,524.5,72.0,3.8,0.0
8.1,30,60.0,28.0,253.2,32.0,4.1,0.0
6.2,5,0.0,0.0,0.0,0.0,1.1,0.0
4.0,18,0.0,0.0,0.0,0.0,1.8,0.0
2.3,10,0.0,0.0,0.0,0.0,4.0,0.0
1.0,2,0.0,0.0,0.0,0.0,2.7,0.0
-0.0,0,0.0,0.0,0.0,0.0,3.9,0.0
-0.4,0,0.0,0.0,0.0,0.0,4.9,0.0
-0.4,2,0.0,0.0,0.0,0.0,4.3,0.0
0.2,0,0.0,0.0,0.0,0.0,4.3,0.0
-0.5,0,0.0,0.0,0.0,0.0,5.4,0.0
0.1,0,0.0,0.0,0.0,0.0,5.4,0.0
-0.5,0,0.0,0.0,0.0,0.0,4.2,0.0
-1.1,0,0.0,0.0,0.0,0.0,5.0,0.0
-1.0,0,0.0,0.0,0.0,0.0,4.3,0.0
-1.1,0,0.0,0.0,0.0,0.0,4.1,0.0
-0.3,0,31.0,14.0,160.4,17.0,4.3,0.0
4.4,0,168.0,106.0,489.1,62.0,3.5,0.0
8.2,0,318.0,233.0,657.3,85.0,4.2,0.0
10.7,6,433.0,336.0,739.2,97.0,3.6,0.0
12.6,2,494.0,386.0,756.6,108.0,1.5,0.0
13.8,4,504.0,397.0,767.2,107.0,2.9,0.0
15.4,7,455.0,353.0,741.4,102.0,6.1,0.0
14.6,0,356.0,267.0,686.8,89.0,6.1,0.0
13.0,0,214.0,144.0,550.8,70.0,5.6,0.0
12.5,0,66.0,34.0,301.7,32.0,2.3,0.0
8.9,0,0.0,0.0,0.0,0.0,4.7,0.0
4.5,0,0.0,0.0,0.0,0.0,5.5,0.0
2.5,0,0.0,0.0,0.0,0.0,5.2,0.0
-0.5,0,0.0,0.0,0.0,0.0,5.9,0.0
-0.4,0,0.0,0.0,0.0,0.0,5.4,0.0
-0.1,41,0.0,0.0,0.0,0.0,4.7,0.0
1.8,68,0.0,0.0,0.0,0.0,3.3,0.0
3.0,86,0.0,0.0,0.0,0.0,3.2,0.0
7.1,45,0.0,0.0,0.0,0.0,3.1,0.0
7.3,32,0.0,0.0,0.0,0.0,4.1,0.0
6.8,38,0.0,0.0,0.0,0.0,4.0,0.0
5.7,36,0.0,0.0,0.0,0.0,2.2,0.0
5.1,24,0.0,0.0,0.0,0.0,0.5,0.0
4.5,29,0.0,0.0,0.0,0.0,2.1,0.0
3.9,38,31.0,13.0,146.2,18.0,2.5,0.0
5.8,36,147.0,85.0,386.3,62.0,2.6,0.0
8.6,23,268.0,168.0,469.2,100.0,1.8,0.0
10.2,22,406.0,290.0,632.6,116.0,1.4,0.0
11.7,44,469.0,343.0,667.0,126.0,1.0,0.0
12.7,100,450.0,292.0,559.7,158.0,5.1,0.1
13.4,95,385.0,238.0,495.5,147.0,6.2,0.0
13.2,65,362.0,270.0,687.0,92.0,6.3,0.0
11.5,10,219.0,146.0,549.7,73.0,4.3,0.0
8.5,4,69.0,35.0,304.7,34.0,7.8,0.0
8.5,13,0.0,0.0,0.0,0.0,5.5,0.0
6.8,19,0.0,0.0,0.0,0.0,3.2,0.0
5.2,100,0.0,0.0,0.0,0.0,1.3,0.0
3.6,100,0.0,0.0,0.0,0.0,2.6,0.0
2.3,100,0.0,0.0,0.0,0.0,2.4,0.0
1.3,100,0.0,0.0,0.0,0.0,2.9,0.0
0.5,100,0.0,0.0,0.0,0.0,3.1,0.0
-0.2,100,0.0,0.0,0.0,0.0,3.3,0.0
-0.4,99,0.0,0.0,0.0,0.0,3.4,0.0
-1.0,93,0.0,0.0,0.0,0.0,3.9,0.0
-1.2,100,0.0,0.0,0.0,0.0,4.8,0.0
-1.0,59,0.0,0.0,0.0,0.0,5.1,0.0
-0.5,34,0.0,0.0,0.0,0.0,4.7,0.0
-0.1,20,0.0,0.0,0.0,0.0,5.2,0.0
0.4,0,36.0,16.0,176.5,20.0,4.0,0.0
5.1,0,181.0,118.0,528.1,63.0,2.9,0.0
10.3,0,336.0,252.0,696.6,84.0,3.6,0.0
14.2,0,457.0,362.0,783.0,95.0,3.2,0.0
15.8,0,526.0,426.0,821.8,100.0,2.3,0.0
16.5,0,535.0,434.0,825.1,101.0,1.4,0.0
17.0,0,486.0,389.0,802.6,97.0,3.4,0.0
15.8,0,381.0,293.0,737.5,88.0,3.8,0.0
12.7,0,233.0,163.0,604.3,70.0,8.0,0.0
11.0,0,75.0,40.0,341.9,35.0,7.5,0.0
5.2,0,1.0,0.0,0.0,1.0,8.6,0.0
5.4,0,0.0,0.0,0.0,0.0,6.5,0.0
4.1,0,0.0,0.0,0.0,0.0,4.4,0.0
3.4,0,0.0,0.0,0.0,0.0,4.7,0.0
3.1,1,0.0,0.0,0.0,0.0,4.6,0.0
2.8,1,0.0,0.0,0.0,0.0,4.8,0.0
2.6,20,0.0,0.0,0.0,0.0,4.8,0.0
2.3,23,0.0,0.0,0.0,0.0,5.4,0.0
2.9,17,0.0,0.0,0.0,0.0,5.7,0.0
3.1,28,0.0,0.0,0.0,0.0,4.0,0.0
3.3,41,0.0,0.0,0.0,0.0,4.0,0.0
3.3,30,0.0,0.0,0.0,0.0,3.4,0.0
3.3,70,0.0,0.0,0.0,0.0,4.2,0.0
3.5,92,0.0,0.0,0.0,0.0,1.8,0.0
4.4,66,33.0,9.0,97.4,24.0,3.3,0.0
6.9,98,163.0,83.0,365.8,80.0,2.5,0.0
10.2,100,305.0,178.0,487.0,127.0,2.1,0.0
12.8,100,351.0,143.0,306.6,208.0,2.2,0.0
14.1,100,349.0,132.0,252.6,217.0,3.2,0.0
15.4,100,383.0,133.0,250.8,250.0,3.6,0.0
13.8,100,194.0,9.0,18.4,185.0,4.5,0.0
12.7,100,140.0,34.0,84.7,106.0,3.2,0.0
12.0,100,172.0,49.0,178.9,123.0,5.0,0.0
12.5,100,42.0,2.0,16.8,40.0,5.8,0.0
10.9,100,1.0,0.0,0.0,1.0,0.5,0.0
9.0,99,0.0,0.0,0.0,0.0,5.1,0.0
7.8,97,0.0,0.0,0.0,0.0,2.9,0.0
7.1,98,0.0,0.0,0.0,0.0,1.6,0.0
6.9,100,0.0,0.0,0.0,0.0,4.7,0.0
6.8,96,0.0,0.0,0.0,0.0,3.1,0.0
7.1,99,0.0,0.0,0.0,0.0,0.5,0.0
7.5,98,0.0,0.0,0.0,0.0,4.7,0.0
8.7,85,0.0,0.0,0.0,0.0,6.1,0.0
8.4,85,0.0,0.0,0.0,0.0,2.2,0.0
8.6,78,0.0,0.0,0.0,0.0,1.8,0.0
8.5,96,0.0,0.0,0.0,0.0,4.5,0.0
7.8,100,0.0,0.0,0.0,0.0,1.0,0.0
7.5,100,0.0,0.0,0.0,0.0,2.2,0.0
7.0,100,27.0,2.0,21.2,25.0,2.6,0.0
9.3,100,135.0,41.0,177.9,94.0,3.6,0.0
12.5,98,212.0,39.0,105.6,173.0,3.7,0.0
14.9,87,322.0,99.0,210.4,223.0,7.1,0.0
16.2,5,433.0,227.0,430.9,206.0,9.2,0.0
17.7,100,520.0,413.0,772.4,107.0,4.7,0.0
17.5,99,420.0,243.0,492.5,177.0,7.5,0.0
16.8,99,242.0,61.0,150.3,181.0,3.0,0.0
14.9,100,99.0,4.0,14.4,95.0,4.5,0.0
14.0,92,42.0,2.0,16.5,40.0,7.4,0.0
10.8,97,1.0,0.0,0.0,1.0,9.3,0.0
11.2,100,0.0,0.0,0.0,0.0,4.7,0.0
12.2,99,0.0,0.0,0.0,0.0,3.6,0.0
9.0,100,0.0,0.0,0.0,0.0,4.8,0.0
8.7,79,0.0,0.0,0.0,0.0,7.1,0.0
11.3,87,0.0,0.0,0.0,0.0,3.2,0.0
9.7,100,0.0,0.0,0.0,0.0,3.7,0.0
11.3,100,0.0,0.0,0.0,0.0,3.7,0.0
11.3,100,0.0,0.0,0.0,0.0,6.8,0.0
11.4,100,0.0,0.0,0.0,0.0,6.3,0.0
11.3,100,0.0,0.0,0.0,0.0,6.0,0.0
11.3,99,0.0,0.0,0.0,0.0,5.1,0.0
9.7,100,0.0,0.0,0.0,0.0,7.7,0.0
9.6,100,0.0,0.0,0.0,0.0,6.6,0.0
11.0,100,10.0,0.0,0.0,10.0,5.4,0.0
12.5,99,57.0,5.0,21.4,52.0,4.6,0.0
14.6,98,58.0,0.0,0.0,58.0,4.1,0.0
13.7,99,79.0,6.0,12.6,73.0,7.9,0.0
14.5,97,98.0,14.0,26.4,84.0,7.3,0.0
16.4,99,161.0,24.0,44.5,137.0,4.4,0.0
14.8,100,116.0,5.0,10.0,111.0,3.3,0.0
14.4,99,93.0,13.0,31.7,80.0,2.9,0.0
16.0,100,47.0,7.0,24.8,40.0,3.0,0.0
14.8,99,14.0,0.0,0.0,14.0,2.3,0.0
14.4,99,0.0,0.0,0.0,0.0,3.0,0.0
10.9,97,0.0,0.0,0.0,0.0,5.3,0.0
12.7,88,0.0,0.0,0.0,0.0,5.1,0.0
9.0,96,0.0,0.0,0.0,0.0,10.8,0.1
7.7,100,0.0,0.0,0.0,0.0,4.4,0.3
7.5,100,0.0,0.0,0.0,0.0,4.1,0.4
7.2,100,0.0,0.0,0.0,0.0,2.5,0.5
7.1,100,0.0,0.0,0.0,0.0,2.5,0.7
6.3,100,0.0,0.0,0.0,0.0,4.3,0.3
6.2,100,0.0,0.0,0.0,0.0,3.4,0.2
6.3,96,0.0,0.0,0.0,0.0,2.3,0.3
6.1,99,0.0,0.0,0.0,0.0,3.4,0.3
6.0,100,0.0,0.0,0.0,0.0,3.6,0.2
6.4,100,0.0,0.0,0.0,0.0,3.9,0.3
6.9,100,6.0,0.0,0.0,6.0,2.3,0.2
7.1,100,19.0,0.0,0.0,19.0,3.8,0.2
7.7,100,57.0,0.0,0.0,57.0,5.9,0.2
7.9,100,77.0,0.0,0.0,77.0,5.9,0.1
7.8,100,63.0,0.0,0.0,63.0,5.6,0.1
8.0,100,88.0,6.0,11.0,82.0,4.7,0.0
7.8,100,123.0,14.0,27.9,109.0,5.8,0.0
7.9,100,75.0,4.0,9.6,71.0,6.2,0.0
8.0,100,66.0,14.0,48.8,52.0,4.8,0.0
7.0,100,30.0,5.0,39.4,25.0,4.9,0.0
6.9,100,1.0,0.0,0.0,1.0,4.3,0.0
6.2,95,0.0,0.0,0.0,0.0,4.5,0.0
5.4,68,0.0,0.0,0.0,0.0,5.0,0.0
4.6,100,0.0,0.0,0.0,0.0,6.0,0.0
5.8,98,0.0,0.0,0.0,0.0,2.9,0.0
5.8,72,0.0,0.0,0.0,0.0,2.7,0.0
5.5,69,0.0,0.0,0.0,0.0,3.1,0.0
5.5,74,0.0,0.0,0.0,0.0,2.8,0.0
5.7,80,0.0,0.0,0.0,0.0,4.6,0.0
5.4,76,0.0,0.0,0.0,0.0,4.2,0.0
5.4,69,0.0,0.0,0.0,0.0,3.6,0.0
5.1,69,0.0,0.0,0.0,0.0,3.6,0.0
4.8,74,0.0,0.0,0.0,0.0,3.8,0.0
4.3,85,0.0,0.0,0.0,0.0,4.6,0.0
5.5,80,13.0,5.0,50.1,8.0,2.6,0.0
6.1,91,64.0,23.0,95.1,41.0,2.7,0.0
6.6,100,105.0,27.0,70.8,78.0,1.1,0.0
6.7,98,87.0,8.0,16.6,79.0,0.5,0.0
7.2,100,147.0,20.0,37.0,127.0,2.9,0.0
8.4,100,210.0,53.0,96.7,157.0,2.1,0.0
8.5,100,169.0,34.0,67.1,135.0,3.4,0.0
9.1,100,168.0,49.0,116.9,119.0,0.5,0.0
8.9,100,126.0,51.0,175.3,75.0,3.1,0.0
6.9,100,49.0,18.0,137.4,31.0,5.1,0.0
5.8,100,1.0,0.0,0.0,1.0,5.5,0.0
5.8,100,0.0,0.0,0.0,0.0,3.9,0.0
6.0,89,0.0,0.0,0.0,0.0,3.1,0.0
5.2,53,0.0,0.0,0.0,0.0,4.0,0.0
4.4,45,0.0,0.0,0.0,0.0,5.5,0.0
5.2,38,0.0,0.0,0.0,0.0,5.0,0.0
4.5,100,0.0,0.0,0.0,0.0,4.6,0.0
4.7,100,0.0,0.0,0.0,0.0,4.1,0.0
3.7,100,0.0,0.0,0.0,0.0,4.1,0.0
3.6,100,0.0,0.0,0.0,0.0,3.5,0.0
3.1,100,0.0,0.0,0.0,0.0,3.9,0.0
2.8,100,0.0,0.0,0.0,0.0,4.2,0.0
2.9,100,0.0,0.0,0.0,0.0,3.9,0.0
3.4,92,0.0,0.0,0.0,0.0,3.4,0.0
4.7,70,36.0,15.0,147.3,21.0,2.3,0.0
7.2,9,174.0,104.0,423.3,70.0,3.4,0.0
10.3,4,333.0,244.0,632.8,89.0,4.2,0.0
13.6,1,470.0,369.0,756.9,101.0,4.1,0.0
16.0,2,542.0,434.0,797.1,108.0,2.5,0.0
17.6,2,549.0,438.0,792.5,111.0,0.4,0.0
18.2,0,498.0,393.0,768.4,105.0,1.5,0.0
18.4,5,391.0,293.0,691.6,98.0,5.1,0.0
16.7,31,247.0,166.0,562.2,81.0,5.0,0.0
12.8,83,77.0,33.0,244.3,44.0,9.0,0.0
13.9,99,2.0,0.0,0.0,2.0,6.6,0.0
13.0,100,0.0,0.0,0.0,0.0,5.6,0.0
12.4,100,0.0,0.0,0.0,0.0,3.9,0.0
11.3,96,0.0,0.0,0.0,0.0,4.5,1.2
10.4,66,0.0,0.0,0.0,0.0,6.0,0.3
10.7,67,0.0,0.0,0.0,0.0,5.0,0.1
10.3,48,0.0,0.0,0.0,0.0,3.7,0.1
7.9,60,0.0,0.0,0.0,0.0,6.2,0.1
8.5,52,0.0,0.0,0.0,0.0,6.9,0.0
12.5,71,0.0,0.0,0.0,0.0,2.6,0.0
12.9,64,0.0,0.0,0.0,0.0,3.1,0.5
12.7,43,0.0,0.0,0.0,0.0,5.0,0.0
